step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,0,MasteryGatedHypothesis,3,-0.4604265724722594,1.3554380286698136,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
1,0,MasteryGatedHypothesis,0,-0.9669447289429418,-1.4338231098086822,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
2,0,MasteryGatedHypothesis,4,0.8255111545554434,0.5890392329876856,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
3,0,MasteryGatedHypothesis,3,0.08724998293084574,0.14187782824173303,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
4,0,MasteryGatedHypothesis,4,-0.9945229996597038,1.0010501403265049,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
5,0,MasteryGatedHypothesis,4,-0.9945229996597038,0.974236037980455,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
6,0,MasteryGatedHypothesis,3,0.7263578446997732,1.1432336266295944,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0001797490211561092,unexplored,False,True,blocked_noisy
7,0,MasteryGatedHypothesis,2,-0.40057621892523043,0.535519653498435,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0001797490211561092,unexplored,False,False,learning
8,0,MasteryGatedHypothesis,2,-0.40057621892523043,0.5857637813852449,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0001797490211561092,unexplored,False,False,learning
9,0,MasteryGatedHypothesis,0,0.2943790231485002,1.1087100282658777,1.0,1.4497350046345086,-0.44973500463450855,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0006311180967765264,unexplored,3,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0001797490211561092,unexplored,True,False,mastered
10,0,MasteryGatedHypothesis,1,0.37689346114188016,0.18201296156776267,0.12117082766426458,0.25435685804050534,-0.13318603037624077,2,1.4497350046345086,0.06407003849744797,0.1,0.0,learning,0,0.12117082766426458,0.04895816370844841,0.1,0.0,unexplored,2,0.9488547124680308,0.03647937625646591,0.1,0.0006311180967765264,learning,3,1.1341871029668633,0.07421430945396423,0.1,0.0,learning,3,0.039842725089388756,0.05009615048766136,0.1,0.0001797490211561092,learning,True,False,mastered
11,0,MasteryGatedHypothesis,1,0.8680870319124994,0.6541711892969796,0.25435685804050534,0.2668585509788218,-0.012501692938316433,2,1.1142995364150101,0.005567733198404312,0.33543546821949843,0.0,learning,1,0.25435685804050534,0.006451896391808987,-0.13318603037624077,0.0,learning,2,1.5056134087862014,0.022841570898890495,-0.5567586963181707,0.0006311180967765264,learning,3,1.7103955575318952,0.010118186473846436,-0.5762084545650319,0.0,learning,3,0.28946355892945663,0.006619815248996019,-0.2496208338400679,0.0001797490211561092,learning,True,False,mastered
12,0,MasteryGatedHypothesis,0,-0.5456848129332406,-0.6134535970063849,0.9280867653572552,0.9089763398298177,0.01911042552743747,2,0.9280867653572552,0.025704674422740936,0.5216482392772533,0.0,learning,2,0.2668585509788218,0.025735003873705864,-0.1456877233145572,0.0,learning,2,1.2961100293308971,0.04354936257004738,-0.34725531686286637,0.0006311180967765264,learning,3,1.7135695763841232,0.01036843378096819,-0.5793824734172599,0.0,learning,3,0.32870381755069256,0.03204033523797989,-0.2888610924613038,0.0001797490211561092,learning,True,False,mastered
13,0,MasteryGatedHypothesis,3,0.7263578446997732,1.3382795151279085,0.8845416827954686,1.4692854909964108,-0.5847438082009422,3,0.9089763398298177,0.005947792436927557,0.5407586648046908,0.0,learning,2,0.17069857447487924,0.003771323012188077,-0.049527746810614656,0.0,learning,2,0.9475529164889942,0.007884220220148563,0.0013017959790365685,0.0006311180967765264,learning,3,0.8845416827954686,0.0011020851088687778,0.24964542017139468,0.0,learning,3,0.19886963811078087,0.002774634398519993,-0.1590269130213921,0.0001797490211561092,learning,False,True,blocked_noisy
14,0,MasteryGatedHypothesis,0,-0.6029739109814893,-0.7001861914542828,0.8937634503740794,0.6217160675549814,0.272047382819098,3,0.8937634503740794,0.013017161749303341,0.5559715542604291,0.0,learning,2,0.19682124097565665,0.005711525212973356,-0.07565041331139206,0.0,learning,2,0.8103028351877577,0.00848863460123539,0.13855187728027307,0.0006311180967765264,learning,4,1.4692854909964108,0.006723674945533276,-0.3350983880295475,0.0095107246550242,learning,3,0.1312491575200763,0.002964729443192482,-0.09140643243068754,0.0001797490211561092,learning,True,False,mastered
15,0,MasteryGatedHypothesis,4,-0.789009440859541,0.79557253670909,0.25393468242670025,0.3192941347876854,-0.06535945236098517,4,0.6217160675549814,0.04561407119035721,0.4925834688600287,0.0,learning,2,0.23086240729067914,0.013033594004809856,0.0234944507498262,0.0,learning,2,0.9602541154420352,0.029234768822789192,0.5453592933441662,0.0006311180967765264,learning,4,1.5991282746852356,0.025302691385149956,0.11126728284665965,0.0095107246550242,learning,3,0.25393468242670025,0.01169667113572359,0.03552887650275638,0.0001797490211561092,learning,True,False,mastered
16,0,MasteryGatedHypothesis,1,0.9901930104706482,0.8453675063460213,0.29484993532514414,0.2918146770069987,0.0030352583181454396,4,0.46277930452418675,0.060009073466062546,0.46530746083306845,0.0,learning,2,0.29484993532514414,0.03984931483864784,-0.027991384346322368,0.0,learning,2,1.1413217265077766,0.029521502554416656,0.1547883028231205,0.0006311180967765264,learning,4,1.2923204800382655,0.017354244366288185,0.4212490963458577,0.0095107246550242,learning,4,0.3192941347876854,0.009913895279169083,0.009409682763007132,0.0001797490211561092,learning,True,False,mastered
17,0,MasteryGatedHypothesis,2,0.4689671435774587,-0.967232021931932,1.4530020260575742,0.8316815699598277,0.6213204560977466,4,0.4058108001609152,0.0652448982000351,0.5031655396689025,0.0,learning,3,0.2918146770069987,0.04273402690887451,-0.12111610253211946,0.0,learning,2,1.4530020260575742,0.021617718040943146,-0.50544910956858,0.0006311180967765264,learning,4,1.9595635600467056,0.005472974851727486,-1.075021877251237,0.0095107246550242,learning,4,0.43988540162484424,0.027275247499346733,-0.24101576351406337,0.0001797490211561092,learning,False,False,learning
18,0,MasteryGatedHypothesis,4,-0.789009440859541,0.8090681799573455,0.06357458006842402,0.03848477580470663,0.025089804263717395,4,0.8172517100770166,0.05346858873963356,0.07651174029706287,0.0,learning,3,0.35371198903523876,0.03128042817115784,-0.1568907480595821,0.0,learning,3,0.8316815699598277,0.008966847322881222,-0.021378734772069974,0.0006311180967765264,learning,4,1.4327083299750596,0.005797465331852436,0.03657716102135122,0.0095107246550242,learning,4,0.06357458006842402,0.04597993195056915,0.06767457745165227,0.0001797490211561092,learning,True,False,mastered
19,0,MasteryGatedHypothesis,4,-0.040024152384335654,0.06396932161226981,0.03848477580470663,0.045918746797408,-0.007433970992701371,4,0.7452653288374843,0.06473886221647263,-0.12354926128250288,0.0,learning,3,0.33824260921020466,0.01944519206881523,-0.10738020191952552,0.0,learning,3,0.6889678993585332,0.014629589393734932,0.271286216083502,0.0006311180967765264,learning,4,1.2342347541244614,0.008635258302092552,0.3648935205607742,0.0095107246550242,learning,5,0.03848477580470663,0.005992197431623936,0.21544990662199362,0.00011264105891357754,learning,True,False,mastered
20,0,MasteryGatedHypothesis,2,-0.9189785776231307,-0.6813475411918656,0.6400838956433119,0.5997359623795643,0.04034793326374764,4,0.572563913082435,0.08165138959884644,-0.10978460855824829,0.0,learning,3,0.3053256988020394,0.03513224422931671,-0.010475763476895272,0.0,learning,3,0.6400838956433119,0.015412130393087864,0.5012378308644647,0.0006311180967765264,learning,4,1.2803857708815114,0.007103911601006985,0.011934709156754097,0.0095107246550242,learning,6,0.045918746797408,0.012092554941773415,0.27337538799027744,0.00011264105891357754,learning,False,False,learning
21,0,MasteryGatedHypothesis,2,0.8582084415940123,0.9617491745593834,0.5997359623795643,0.6064847994017228,-0.00674883702215856,4,0.5879805186323552,0.05544859543442726,-0.18216971847144003,0.0,learning,3,0.2630534094219719,0.021798577159643173,0.028761267585026784,0.0,learning,4,0.5997359623795643,0.023649774491786957,0.85326606367801,0.0006311180967765264,learning,4,2.332891454602965,0.009169185534119606,-0.3733278945562595,0.0095107246550242,learning,6,0.049205031751287515,0.02187974750995636,0.3906803698735567,0.00011264105891357754,learning,False,False,learning
22,0,MasteryGatedHypothesis,4,-0.4822708136581355,0.5335843741538732,0.03949789059410724,0.024966632596522084,0.014531257997585159,4,0.3691616985124183,0.06308048963546753,0.44809001156459827,0.0,learning,3,0.27734662453458336,0.008927062153816223,0.0763653645006554,0.0,learning,5,0.6064847994017228,0.03125198930501938,0.22519677055810483,0.0006311180967765264,learning,4,2.5023670360494736,0.027978401631116867,-1.069658706074414,0.0095107246550242,learning,6,0.03949789059410724,0.012941556982696056,0.02407668947431678,0.00011264105891357754,learning,True,False,mastered
