step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,0,Random,4,-0.4604265724722594,0.5010897133323537,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
1,0,Random,3,-0.9180529521276106,0.0022116025733781067,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
2,0,Random,0,0.6265404784005448,1.7293646125110533,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
3,0,Random,0,0.21327155153435973,0.9307994379159714,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
4,0,Random,4,0.8701448475755365,0.6415995644545693,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
5,0,Random,3,-0.9945229996597038,-0.6762320559749608,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
6,0,Random,1,-0.9328288493890713,1.3843153258681478,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
7,0,Random,4,-0.648688758794882,0.5920382920655824,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
8,0,Random,0,-0.40057621892523043,-0.30755877669295045,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
9,0,Random,4,-0.9433606577090741,0.9633126396779514,1.0,0.10013973124463335,0.8998602687553666,3,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
10,0,Random,2,0.9616706775524602,0.30647180100340266,1.034021067263334,1.0942220434406578,-0.06020097617732367,3,1.3944892176097807,0.030009953305125237,0.1,0.0,learning,1,0.12613213737909962,0.018848996609449387,0.1,0.0,learning,0,1.034021067263334,0.011496860533952713,0.1,0.0,unexplored,2,1.0413879302655251,0.010812139138579369,0.1,0.0,learning,4,0.10013973124463335,0.0569731667637825,0.1,0.0,learning,False,False,learning
11,0,Random,0,0.050708644951451776,0.5624394937989802,1.4921478272989896,1.424200022234257,0.06794780506473264,3,1.4921478272989896,0.0036571151576936245,-0.09765860968920892,0.0,learning,1,0.21457240223339533,0.009091343730688095,-0.08844026485429571,0.0,learning,1,1.0942220434406578,0.004740686155855656,-0.06020097617732367,0.0,learning,2,1.1928198728784347,0.00912815798074007,-0.1514319426129096,0.0,learning,4,0.15892700705497181,0.0021286967676132917,-0.05878727581033846,0.0,learning,True,False,mastered
12,0,Random,3,0.1886000603993936,-0.7361323713301251,1.0469415361064016,0.6230819087220278,0.42385962738437377,4,1.424200022234257,0.006904165726155043,-0.029710804624476284,0.0,learning,1,0.1101118480339221,0.012495074421167374,0.01602028934517752,0.0,learning,1,0.6339619062457021,0.007562268525362015,0.40005916101763195,0.0,learning,2,1.0469415361064016,0.006003685761243105,-0.0055536058408764966,0.0,learning,4,0.03937159421001395,0.007057231850922108,0.060768137034619404,0.0,learning,False,True,blocked_noisy
13,0,Random,3,0.1886000603993936,1.3382795151279085,0.6230819087220278,0.9704177511524438,-0.34733584243041593,4,1.2778582063457977,0.00822427123785019,0.11663101126398301,0.0,learning,1,0.13474200556342716,0.0064757331274449825,-0.008609868184327546,0.0,learning,1,0.6149154369556282,0.0034017108846455812,0.41910563030770587,0.0,learning,3,0.6230819087220278,0.0023430860601365566,0.4183060215434973,0.0,learning,4,0.045796701576774124,0.0033436527010053396,0.05434302966785923,0.0,learning,False,True,blocked_noisy
14,0,Random,3,-0.09932126670142605,0.19205435028986062,0.9704177511524438,1.230939923437319,-0.2605221722848753,4,1.162679316143248,0.01801835373044014,0.2318099014665327,0.0,learning,1,0.26294886483358143,0.008519014343619347,-0.1368167274544818,0.0,learning,1,0.6459651659392237,0.005644251126796007,0.3880559013241104,0.0,learning,4,0.9704177511524438,0.00338860135525465,0.07097017911308134,1.0757961686695945,learning,4,0.10124195233295159,0.0016873537097126245,-0.001102221088318242,0.0,learning,False,True,blocked_noisy
15,0,Random,0,0.050708644951451776,0.6079803857524526,1.0484547969544715,1.0144173680630868,0.034037428891384724,4,1.0484547969544715,0.02354271709918976,0.4436930303445181,0.0,learning,1,0.3899294926423638,0.011635711416602135,-0.1753570904089685,0.0,learning,1,0.6954853235383779,0.005414668470621109,0.3987367199022799,0.0,learning,5,1.230939923437319,0.0010309652425348759,-0.038120050558884344,1.0757961686695945,learning,4,0.1289945356941192,0.001613221364095807,0.029932471360852614,0.0,learning,True,False,mastered
16,0,Random,0,0.25821630307941845,0.9783758176611275,1.0144173680630868,0.9545233040500287,0.05989406401305808,5,1.0144173680630868,0.027332844212651253,0.4097826541711702,0.0005184932099794627,learning,1,0.49200410621526564,0.01343321893364191,-0.38189225818134354,0.0,learning,1,0.7461332212140479,0.004639523569494486,-0.11217131496834576,0.0,learning,5,0.8631602409741476,0.002350875409319997,0.18378129513225405,1.0757961686695945,learning,4,0.140242988523138,0.0010627441806718707,-0.10087139431312404,0.0,learning,True,False,mastered
