step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,5,Random,3,0.6158815794729875,-1.4738846764712352,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
1,5,Random,4,0.030651122084284,0.16743709267735457,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
2,5,Random,3,0.6158815794729875,0.6162417919107772,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
3,5,Random,1,-0.23326223842896354,0.3526137662560082,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
4,5,Random,2,-0.9094496121951097,-0.6931821611791217,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,False,learning
5,5,Random,2,-0.9094496121951097,-0.7308436700408137,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,False,learning
6,5,Random,0,0.30473822317597543,1.1343828963015787,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0003545973124348274,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
7,5,Random,4,-0.13010489554971594,0.10361249400449107,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0003545973124348274,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
8,5,Random,1,0.6884620752174819,0.49002005977158897,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0003545973124348274,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
9,5,Random,4,-0.013953962536514819,0.034169130678773044,1.0,0.23790200801682182,0.7620979919831782,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0003545973124348274,unexplored,2,1.0,1.0,0.1,1.0921571634577658,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
10,5,Random,0,0.7401770046550067,1.9715439118655942,1.3153710424731522,1.1400633912242555,0.1753076512488967,1,1.3153710424731522,0.01877666637301445,0.1,0.0,learning,2,0.22679804261874145,0.011337812058627605,0.1,0.0,learning,2,0.5063946909113338,0.010578827932476997,0.1,0.0003545973124348274,learning,2,1.1545821628526887,0.004104537423700094,0.1,1.0921571634577658,learning,3,0.23790200801682182,0.00032074347836896777,0.1,0.0,learning,True,False,mastered
11,5,Random,3,0.6158815794729875,1.2554399352377776,1.4042479151737206,0.9505491394528152,0.45369877572090545,2,1.1400633912242555,0.01830732263624668,0.1753076512488967,0.0,learning,2,0.3081842470044717,0.0076699876226484776,-0.08138620438573027,0.0,learning,2,0.5794920576255804,0.023563170805573463,-0.0730973667142466,0.0003545973124348274,learning,2,1.4042479151737206,0.007676677778363228,-0.24966575232103194,1.0921571634577658,learning,3,0.543843695030941,0.006569290068000555,-0.30594168701411917,0.0,learning,False,True,blocked_noisy
12,5,Random,0,0.3970239806366216,1.2836563399460195,1.097296696482762,1.774481337306814,-0.677184640824052,2,1.097296696482762,0.020411942154169083,0.21807434599039022,0.0,learning,2,0.2573883816720985,0.019727090373635292,-0.030590339053357035,0.0,learning,2,0.5327817886659565,0.003928482066839933,-0.026387097754622668,0.0003545973124348274,learning,3,0.9505491394528152,0.01757923886179924,0.2040330233998735,1.3584906395938112,learning,3,0.3503420850521091,0.024780182167887688,-0.1124400770352873,0.0,learning,True,False,mastered
13,5,Random,3,0.012770002843141892,1.5300532577009178,1.1899193233757555,0.9648615125178235,0.22505781085793197,3,1.774481337306814,0.05106693133711815,-0.45911029483366184,0.0,learning,2,0.4884184334868462,0.056256409734487534,-0.26162039086810474,0.0,learning,2,0.49969980072828973,0.0026698100846260786,0.006694890183044089,0.0003545973124348274,learning,3,1.1899193233757555,0.01754801906645298,-0.03533716052306679,1.3584906395938112,learning,3,0.19699765836007632,0.016737207770347595,0.0409043496567455,0.0,learning,False,True,blocked_noisy
14,5,Random,2,-0.20114947684238715,-0.8931812980170413,0.4748844356375069,0.5163139220204087,-0.04142948638290184,3,2.3083083379554936,0.06349627673625946,-0.9929372954823414,0.0,learning,2,0.46833508486750786,0.07939723879098892,-0.2415370422487664,0.0,learning,2,0.4748844356375069,0.016616802662611008,0.03151025527382695,0.0003545973124348274,learning,4,0.9648615125178235,0.05441393703222275,0.18972065033486518,1.3584906395938112,learning,3,0.17928105117867996,0.009529657661914825,0.05862095683814186,0.0,learning,False,False,learning
15,5,Random,3,-0.0723512798332655,-0.19863399668250917,1.081306496862597,1.2845782655905027,-0.20327176872790576,3,1.5473340621017513,0.04610001668334007,-0.4072706708774958,0.0,learning,2,0.3585344111182349,0.04284987971186638,-0.050350164113763196,0.0,learning,3,0.5163139220204087,0.016710491850972176,0.06317813560517171,0.0003545973124348274,learning,4,1.081306496862597,0.03911643847823143,0.32294141831112366,1.3584906395938112,learning,3,0.21298169153408875,0.014881473034620285,0.33086200349685224,0.0,learning,False,True,blocked_noisy
