step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,6,Random,2,-0.31345826037332314,-0.18951249874848303,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,False,False,learning
1,6,Random,2,-0.2510064688242353,-0.7819646396817044,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,False,False,learning
2,6,Random,2,0.34864786100898715,-0.19033941186188055,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,False,False,learning
3,6,Random,4,-0.3400730892290833,0.3473192496417821,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
4,6,Random,3,-0.7540552502256199,0.5344242032640012,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
5,6,Random,3,-0.7540552502256199,-0.8595501678062286,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
6,6,Random,4,-0.3400730892290833,0.3483196874250173,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.4857911368001606,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
7,6,Random,4,0.6540060516381072,0.5530827401399581,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.4857911368001606,unexplored,2,1.0,1.0,0.1,2.502189395311223e-07,unexplored,True,False,mastered
8,6,Random,3,-0.7540552502256199,-0.597580234520101,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.4857911368001606,unexplored,3,1.0,1.0,0.1,2.502189395311223e-07,unexplored,False,True,blocked_noisy
9,6,Random,3,0.6997312621904237,-1.6571013478814831,1.0,0.8516147907058818,0.14838520929411825,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,0.3659140933677203,unexplored,3,1.0,1.0,0.1,2.502189395311223e-07,unexplored,False,True,blocked_noisy
10,6,Random,4,-0.7862398428619151,0.8003334409837418,0.12908872051075332,0.07146824973241041,0.05762047077834291,0,1.7090551198171684,0.002331139286980033,0.1,0.0,unexplored,0,0.4526433368069361,0.0031928529497236013,0.1,0.0,unexplored,3,0.48292274446414113,0.00446882052347064,0.1,0.0,learning,4,0.8516147907058818,0.006072359159588814,0.1,0.3659140933677203,learning,3,0.12908872051075332,0.0027704196982085705,0.1,2.502189395311223e-07,learning,True,False,mastered
