step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,7,UncertaintyOnly,0,0.25019093320933394,1.022790727993126,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
1,7,UncertaintyOnly,0,0.551371380490387,1.6273541072669067,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
2,7,UncertaintyOnly,0,-0.39966743017754913,-0.32817432670960806,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
3,7,UncertaintyOnly,0,-0.9894693908688506,-1.5206518550315908,1.0,1.0,0.0,3,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
4,7,UncertaintyOnly,0,0.5941388575040925,1.677633815413952,1.0,1.0,0.0,4,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
5,7,UncertaintyOnly,0,-0.39393514636137295,-0.2461365763864541,1.0,1.0,0.0,5,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
6,7,UncertaintyOnly,0,-0.4902608246917508,-0.565108731917451,1.0,1.0,0.0,6,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
7,7,UncertaintyOnly,0,0.009096517915906599,0.5339918389022894,1.0,1.0,0.0,7,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
8,7,UncertaintyOnly,0,0.9910005668687853,2.449728476914113,1.0,1.0,0.0,8,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
9,7,UncertaintyOnly,0,0.24435845888232532,1.019927932160889,1.0,1.0413894306860967,-0.041389430686096684,9,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
10,7,UncertaintyOnly,0,0.24435845888232532,0.9586390618731274,1.0413894306860967,0.6959806036192039,0.3454088270668928,10,1.0413894306860967,0.026371002197265625,0.1,0.0,learning,0,0.18059305316961066,0.01761491224169731,0.1,0.0,unexplored,0,0.7239736908742169,0.022143270820379257,0.1,0.0,unexplored,0,1.1477652264580032,0.02446829527616501,0.1,0.0,unexplored,0,0.06387017494472153,0.014474601484835148,0.1,0.0,unexplored,True,False,mastered
11,7,UncertaintyOnly,4,-0.006253129212991482,-0.0007591885902702199,0.23257874449325933,0.2505795182255325,-0.018000773732273156,11,0.6959806036192039,0.004447307903319597,0.3454088270668928,0.0009390814052875145,learning,0,0.3587127030851766,0.0033012330532073975,-0.17811964991556595,0.0,unexplored,0,0.9192844896939805,0.006777163129299879,-0.19531079881976354,0.0,unexplored,0,1.505352150404694,0.002921690931543708,-0.3575869239466909,0.0,unexplored,0,0.23257874449325933,0.00679700868204236,-0.1687085695485378,0.0,unexplored,True,False,mastered
