step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,9,MasteryGatedHypothesis,4,-0.42636558182488926,0.398803344489168,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
1,9,MasteryGatedHypothesis,3,0.5550681658403576,-0.8443098851723372,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
2,9,MasteryGatedHypothesis,3,0.7207872983657693,0.9504375806636884,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
3,9,MasteryGatedHypothesis,4,-0.42636558182488926,0.41600885373994223,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
4,9,MasteryGatedHypothesis,2,-0.03011134604542387,-0.27980832017491264,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,7.40073871446195e-05,unexplored,False,False,learning
5,9,MasteryGatedHypothesis,0,-0.9887478986412142,-1.4725802621677282,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,7.40073871446195e-05,unexplored,True,False,mastered
6,9,MasteryGatedHypothesis,4,0.5692197053453592,0.5627900857778813,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,7.40073871446195e-05,unexplored,True,False,mastered
7,9,MasteryGatedHypothesis,1,0.41066740917890754,0.2386651086122571,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,7.40073871446195e-05,unexplored,True,False,mastered
8,9,MasteryGatedHypothesis,1,-0.44050556050342604,0.5848902504779062,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,7.40073871446195e-05,unexplored,True,False,mastered
9,9,MasteryGatedHypothesis,3,0.9724770985604769,-0.1747291089546216,1.0,1.0490479168827889,-0.04904791688278887,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,3,1.0,1.0,0.1,7.40073871446195e-05,unexplored,False,True,blocked_noisy
10,9,MasteryGatedHypothesis,0,0.21187788701852583,0.8990671856540834,2.083250373571141,2.6049795440898356,-0.5217291705186944,1,2.083250373571141,0.006466388236731291,0.1,0.0,learning,2,0.2923816684438139,0.008842622861266136,0.1,0.0,learning,1,0.4752259193589267,0.0022476951126009226,0.1,0.0,learning,3,1.0490479168827889,0.009306252934038639,0.1,0.0,learning,3,0.3357618274806054,0.005037073045969009,0.1,7.40073871446195e-05,learning,True,False,mastered
11,9,MasteryGatedHypothesis,4,-0.5478033452736573,0.5676299429879998,0.14989693954023425,0.15555390413771103,-0.005656964597476777,2,2.6049795440898356,0.04873315989971161,-0.5217291705186944,0.0,learning,2,0.1651150518262278,0.02003253437578678,0.12726661661758612,0.0,learning,1,0.501179106460033,0.0057202912867069244,-0.025953187101106334,0.0,learning,3,0.9251491230831883,0.015576958656311035,0.12389879379960056,0.0,learning,3,0.14989693954023425,0.014619462192058563,0.18586488794037115,7.40073871446195e-05,learning,True,False,mastered
12,9,MasteryGatedHypothesis,4,-0.6213359611435381,0.6419893468859302,0.15555390413771103,0.13572280580582366,0.01983109833188737,2,3.2914775663277682,0.1175813227891922,-1.208227192756627,0.0,learning,2,0.17861609712702364,0.003787243040278554,0.11376557131679027,0.0,learning,1,0.5425198986175057,0.014914133585989475,-0.067293979258579,0.0,learning,3,0.9453469160600437,0.03652644902467728,0.10370100082274514,0.0,learning,4,0.15555390413771103,0.01242728903889656,0.18020792334289437,7.40073871446195e-05,learning,True,False,mastered
13,9,MasteryGatedHypothesis,3,-0.5608466171004731,-0.45675376395662004,0.8212097713808878,1.7765767777098125,-0.9553670063289247,2,3.9184180249492466,0.17436031997203827,-1.8351676513781054,0.0,learning,2,0.22430153429548244,0.011882183142006397,0.06808013414833147,0.0,learning,1,0.5501411931336998,0.014985608868300915,-0.07491527377477308,0.0,learning,3,0.8212097713808878,0.031718142330646515,0.22783814550190107,0.0,learning,5,0.13572280580582366,0.002375691896304488,0.20003902167478174,7.40073871446195e-05,learning,False,True,blocked_noisy
